File,Class,isDC,isGC
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ExceptionResponseMarshaller,ExceptionResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ConsumerInfoMarshaller,ConsumerInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.WireFormatInfoMarshaller,WireFormatInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.DiscoveryEventMarshaller,DiscoveryEventMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ActiveMQQueueMarshaller,ActiveMQQueueMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ConnectionErrorMarshaller,ConnectionErrorMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.BaseCommandMarshaller,BaseCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.DataResponseMarshaller,DataResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.JournalTransactionMarshaller,JournalTransactionMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ProducerInfoMarshaller,ProducerInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.MessageDispatchMarshaller,MessageDispatchMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.DestinationInfoMarshaller,DestinationInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ReplayCommandMarshaller,ReplayCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ConsumerIdMarshaller,ConsumerIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ActiveMQTopicMarshaller,ActiveMQTopicMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.RemoveInfoMarshaller,RemoveInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.BrokerIdMarshaller,BrokerIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.MessageDispatchNotificationMarshaller,MessageDispatchNotificationMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ConnectionIdMarshaller,ConnectionIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.TransactionInfoMarshaller,TransactionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.KeepAliveInfoMarshaller,KeepAliveInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ActiveMQMessageMarshaller,ActiveMQMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ActiveMQStreamMessageMarshaller,ActiveMQStreamMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.NetworkBridgeFilterMarshaller,NetworkBridgeFilterMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.LastPartialCommandMarshaller,LastPartialCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.PartialCommandMarshaller,PartialCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ShutdownInfoMarshaller,ShutdownInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ActiveMQTempDestinationMarshaller,ActiveMQTempDestinationMarshaller,1,0
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ConnectionControlMarshaller,ConnectionControlMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.MessageIdMarshaller,MessageIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ActiveMQBytesMessageMarshaller,ActiveMQBytesMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.IntegerResponseMarshaller,IntegerResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ProducerIdMarshaller,ProducerIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ActiveMQObjectMessageMarshaller,ActiveMQObjectMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ConnectionInfoMarshaller,ConnectionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ActiveMQTextMessageMarshaller,ActiveMQTextMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ConsumerControlMarshaller,ConsumerControlMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.SessionIdMarshaller,SessionIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.BaseDataStreamMarshaller,BaseDataStreamMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ActiveMQMapMessageMarshaller,ActiveMQMapMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.FlushCommandMarshaller,FlushCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.MessageMarshaller,MessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.JournalTopicAckMarshaller,JournalTopicAckMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.RemoveSubscriptionInfoMarshaller,RemoveSubscriptionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ActiveMQDestinationMarshaller,ActiveMQDestinationMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.TransactionIdMarshaller,TransactionIdMarshaller,1,0
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.MessagePullMarshaller,MessagePullMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.SubscriptionInfoMarshaller,SubscriptionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.SessionInfoMarshaller,SessionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.BrokerInfoMarshaller,BrokerInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v2.ResponseMarshaller,ResponseMarshaller,0,1
activemq.activemq-tooling.activemq-memtest-maven-plugin.src.main.java.org.apache.activemq.tool.MemMessageIdList,MemMessageIdList,0,1
activemq.activemq-tooling.activemq-memtest-maven-plugin.src.main.java.org.apache.activemq.tool.JMSMemtest,JMSMemtest,0,1
activemq.activemq-tooling.activemq-memtest-maven-plugin.src.main.java.org.apache.activemq.tool.MemoryMonitoringTool,MemoryMonitoringTool,1,0
activemq.activemq-tooling.activemq-memtest-maven-plugin.src.main.java.org.apache.activemq.maven.MemtestMojo,MemtestMojo,1,0
activemq.activemq-tooling.activemq-maven-plugin.src.test.java.org.apache.activemq.maven.XBeanFileResolverTest,XBeanFileResolverTest,1,0
activemq.activemq-tooling.activemq-maven-plugin.src.main.java.org.apache.activemq.maven.XBeanFileResolver,XBeanFileResolver,1,0
activemq.activemq-tooling.activemq-maven-plugin.src.main.java.org.apache.activemq.maven.BrokerMojo,BrokerMojo,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.test.java.org.apache.activemq.tool.ReflectionUtilTest,ReflectionUtilTest,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.test.java.org.apache.activemq.tool.ReflectionUtilTest,TestClass4,1,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.test.java.org.apache.activemq.tool.properties.JmsProducerPropertiesTest,JmsProducerPropertiesTest,1,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.AbstractJmsClient,AbstractJmsClient,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.JmsProducerClient,JmsProducerClient,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.AbstractJmsClientSystem,AbstractJmsClientSystem,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.JmsConsumerClient,JmsConsumerClient,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.sampler.ThroughputSamplerTask,ThroughputSamplerTask,1,0
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.sampler.CpuSamplerTask,CpuSamplerTask,1,0
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.sampler.AbstractPerformanceSampler,AbstractPerformanceSampler,1,0
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.reports.PerformanceStatisticsUtil,PerformanceStatisticsUtil,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.reports.AbstractPerfReportWriter,AbstractPerfReportWriter,1,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.reports.XmlFilePerfReportWriter,XmlFilePerfReportWriter,1,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.reports.VerbosePerfReportWriter,VerbosePerfReportWriter,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.reports.plugins.CpuReportPlugin,CpuReportPlugin,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.reports.plugins.ThroughputReportPlugin,ThroughputReportPlugin,1,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.properties.JmsFactoryProperties,JmsFactoryProperties,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.properties.JmsConsumerSystemProperties,JmsConsumerSystemProperties,1,0
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.properties.JmsProducerSystemProperties,JmsProducerSystemProperties,1,0
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.properties.JmsClientSystemProperties,JmsClientSystemProperties,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.properties.ReflectionUtil,ReflectionUtil,1,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.spi.ActiveMQPojoSPI,ActiveMQPojoSPI,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.spi.ClassLoaderSPIConnectionFactory,ClassLoaderSPIConnectionFactory,1,0
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.tool.spi.ActiveMQReflectionSPI,ActiveMQReflectionSPI,0,1
activemq.activemq-tooling.activemq-perf-maven-plugin.src.main.java.org.apache.activemq.maven.ServerMojo,ServerMojo,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.CHeadersGenerator,CHeadersGenerator,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.CppMarshallingClassesGenerator,CppMarshallingClassesGenerator,1,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.MultiSourceGenerator,MultiSourceGenerator,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.CSharpClassesGenerator,CSharpClassesGenerator,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.JavaTestsGenerator,JavaTestsGenerator,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.CppMarshallingHeadersGenerator,CppMarshallingHeadersGenerator,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.JavaGeneratorTask,JavaGeneratorTask,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.CppClassesGenerator,CppClassesGenerator,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.CSharpMarshallingGenerator,CSharpMarshallingGenerator,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.CSourcesGenerator,CSourcesGenerator,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.CppGeneratorTask,CppGeneratorTask,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.JavaMarshallingGenerator,JavaMarshallingGenerator,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.OpenWireGenerator,OpenWireGenerator,0,1
activemq.activemq-openwire-generator.src.main.java.org.apache.activemq.openwire.tool.CppHeadersGenerator,CppHeadersGenerator,0,1
activemq.activemq-xmpp.src.test.java.org.apache.activemq.transport.xmpp.XmppTest,XmppTest,0,1
activemq.activemq-xmpp.src.test.java.org.apache.activemq.transport.xmpp.XmppTest,XmppLogger,1,0
activemq.activemq-xmpp.src.test.java.org.apache.activemq.transport.xmpp.XmppTest,ConsumerMessageListener,1,0
activemq.activemq-xmpp.src.main.java.org.apache.activemq.transport.xmpp.XmppTransportFactory,XmppTransportFactory,1,0
activemq.activemq-xmpp.src.main.java.org.apache.activemq.transport.xmpp.XmppWireFormatFactory,XmppWireFormatFactory,1,0
activemq.activemq-xmpp.src.main.java.org.apache.activemq.transport.xmpp.XmppTransport,XmppTransport,1,1
activemq.activemq-xmpp.src.main.java.org.apache.activemq.transport.xmpp.ProtocolConverter,ProtocolConverter,0,1
activemq.activemq-xmpp.src.main.java.org.apache.activemq.transport.xmpp.XmppTransportServer,XmppTransportServer,1,0
activemq.trash.activemq-optional.src.test.java.org.apache.activemq.util.xstream.XStreamTransformTest,XStreamTransformTest,0,1
activemq.trash.activemq-optional.src.test.java.org.apache.activemq.util.oxm.AbstractXMLMessageTransformerTest,AbstractXMLMessageTransformerTest,0,1
activemq.trash.activemq-optional.src.test.java.org.apache.activemq.util.oxm.OXMMessageTransformTest,OXMMessageTransformTest,1,1
activemq.trash.activemq-optional.src.test.java.org.apache.activemq.util.oxm.XStreamMessageTransformTest,XStreamMessageTransformTest,0,1
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.util.oxm.OXMMessageTransformer,OXMMessageTransformer,0,1
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.util.oxm.XStreamMessageTransformer,XStreamMessageTransformer,0,1
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.util.oxm.AbstractXMLMessageTransformer,AbstractXMLMessageTransformer,0,1
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.benchmark.BenchmarkSupport,BenchmarkSupport,0,1
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.benchmark.Producer,Producer,0,1
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.tool.ConsumerTool,ConsumerTool,0,1
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.tool.AcidTestTool,AcidTestTool,0,1
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.tool.AcidTestTool,ProducerWorker,1,0
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.tool.AcidTestTool,ConsumerWorker,1,0
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.tool.ToolSupport,ToolSupport,0,1
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.tool.WebServer,WebServer,1,0
activemq.trash.activemq-optional.src.main.java.org.apache.activemq.tool.ProducerTool,ProducerTool,0,1
activemq.activemq-client.src.test.java.org.apache.activemq.ActiveMQSslConnectionFactoryTest,ActiveMQSslConnectionFactoryTest,1,1
activemq.activemq-client.src.test.java.org.apache.activemq.thread.TaskRunnerTest,TaskRunnerTest,0,1
activemq.activemq-client.src.test.java.org.apache.activemq.thread.PooledTaskRunnerTest,PooledTaskRunnerTest,0,1
activemq.activemq-client.src.test.java.org.apache.activemq.thread.PooledTaskRunnerTest,IgnoreUncaughtExceptionThreadFactory,1,0
activemq.activemq-client.src.test.java.org.apache.activemq.usage.MemoryUsageTest,MemoryUsageTest,0,1
activemq.activemq-client.src.test.java.org.apache.activemq.util.DataByteArrayOutputStreamTest,DataByteArrayOutputStreamTest,1,0
activemq.activemq-client.src.test.java.org.apache.activemq.util.BitArrayBinTest,BitArrayBinTest,1,1
activemq.activemq-client.src.test.java.org.apache.activemq.util.MarshallingSupportTest,MarshallingSupportTest,1,0
activemq.activemq-client.src.test.java.org.apache.activemq.util.StopWatchTest,StopWatchTest,1,0
activemq.activemq-client.src.test.java.org.apache.activemq.util.StringArrayConverterTest,StringArrayConverterTest,1,0
activemq.activemq-client.src.test.java.org.apache.activemq.util.LRUCacheTest,LRUCacheTest,0,1
activemq.activemq-client.src.test.java.org.apache.activemq.broker.scheduler.CronParserTest,CronParserTest,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQMessageProducerSupport,ActiveMQMessageProducerSupport,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQConnectionFactory,ActiveMQConnectionFactory,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQPrefetchPolicy,ActiveMQPrefetchPolicy,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQConnectionMetaData,ActiveMQConnectionMetaData,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQSession,ActiveMQSession,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ConnectionClosedException,ConnectionClosedException,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQInputStream,ActiveMQInputStream,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQInputStream,ReadTimeoutException,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.NotStartedException,NotStartedException,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.AlreadyClosedException,AlreadyClosedException,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQConnectionConsumer,ActiveMQConnectionConsumer,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.DestinationDoesNotExistException,DestinationDoesNotExistException,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.ConnectionAudit,ConnectionAudit,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.SimplePriorityMessageDispatchChannel,SimplePriorityMessageDispatchChannel,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQMessageAuditNoSync,ActiveMQMessageAuditNoSync,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQConnection,ActiveMQConnection,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQMessageAudit,ActiveMQMessageAudit,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.TransactionContext,TransactionContext,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQTopicSession,ActiveMQTopicSession,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQQueueSession,ActiveMQQueueSession,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQMessageTransformation,ActiveMQMessageTransformation,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ConnectionFailedException,ConnectionFailedException,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQSslConnectionFactory,ActiveMQSslConnectionFactory,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.TransportLoggerSupport,TransportLoggerSupport,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQXAConnection,ActiveMQXAConnection,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQQueueSender,ActiveMQQueueSender,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.AdvisoryConsumer,AdvisoryConsumer,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQXAConnectionFactory,ActiveMQXAConnectionFactory,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQOutputStream,ActiveMQOutputStream,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.MessageTransformerSupport,MessageTransformerSupport,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.ConfigurationException,ConfigurationException,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQQueueBrowser,ActiveMQQueueBrowser,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQMessageProducer,ActiveMQMessageProducer,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.RedeliveryPolicy,RedeliveryPolicy,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQMessageConsumer,ActiveMQMessageConsumer,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQMessageConsumer,PreviouslyDeliveredMap,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.ActiveMQTopicSubscriber,ActiveMQTopicSubscriber,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.TransportDisposedIOException,TransportDisposedIOException,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.ResponseCorrelator,ResponseCorrelator,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.AbstractInactivityMonitor,AbstractInactivityMonitor,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.DefaultTransportListener,DefaultTransportListener,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.InactivityIOException,InactivityIOException,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.RequestTimedOutIOException,RequestTimedOutIOException,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.InactivityMonitor,InactivityMonitor,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.WireFormatNegotiator,WireFormatNegotiator,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.CommandJoiner,CommandJoiner,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.WriteTimeoutFilter,WriteTimeoutFilter,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.WriteTimeoutFilter,TimeoutThread,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.MarshallingTransportFilter,MarshallingTransportFilter,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.udp.UdpTransportServer,UdpTransportServer,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.udp.CommandDatagramSocket,CommandDatagramSocket,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.udp.ResponseRedirectInterceptor,ResponseRedirectInterceptor,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.udp.CommandDatagramChannel,CommandDatagramChannel,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.udp.UdpTransportFactory,UdpTransportFactory,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.udp.CommandChannelSupport,CommandChannelSupport,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.udp.UdpTransport,UdpTransport,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.fanout.FanoutTransport,FanoutTransport,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.fanout.FanoutTransport,RequestCounter,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.fanout.FanoutTransport,FanoutTransportHandler,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.failover.FailoverTransport,FailoverTransport,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.reliable.DefaultReplayBuffer,DefaultReplayBuffer,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.reliable.ExceptionIfDroppedReplayStrategy,ExceptionIfDroppedReplayStrategy,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.reliable.ReliableTransport,ReliableTransport,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.tcp.QualityOfServiceUtils,QualityOfServiceUtils,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.tcp.TcpTransport,TcpTransport,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.tcp.TcpTransportServer,TcpTransportServer,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.tcp.SslTransportFactory,SslTransportFactory,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.tcp.SslTransport,SslTransport,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.tcp.ExceededMaximumConnectionsException,ExceededMaximumConnectionsException,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.discovery.DiscoveryAgentFactory,DiscoveryAgentFactory,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.discovery.zeroconf.JmDNSFactory,JmDNSFactory,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.discovery.zeroconf.JmDNSFactory,UsageTracker,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.discovery.zeroconf.ZeroconfDiscoveryAgentFactory,ZeroconfDiscoveryAgentFactory,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.discovery.zeroconf.ZeroconfDiscoveryAgent,ZeroconfDiscoveryAgent,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.discovery.multicast.MulticastDiscoveryAgent,MulticastDiscoveryAgent,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.discovery.multicast.MulticastDiscoveryAgent,RemoteBrokerData,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.discovery.simple.SimpleDiscoveryAgentFactory,SimpleDiscoveryAgentFactory,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.discovery.simple.SimpleDiscoveryAgent,SimpleDiscoveryAgent,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.discovery.simple.SimpleDiscoveryAgent,SimpleDiscoveryEvent,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.multicast.MulticastTransport,MulticastTransport,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.multicast.MulticastDatagramHeaderMarshaller,MulticastDatagramHeaderMarshaller,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.nio.SelectorWorker,SelectorWorker,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.nio.NIOSSLTransport,NIOSSLTransport,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.nio.NIOBufferedInputStream,NIOBufferedInputStream,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.nio.NIOInputStream,NIOInputStream,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.transport.nio.NIOTransport,NIOTransport,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.nio.NIOTransportFactory,NIOTransportFactory,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.transport.nio.SelectorManager,SelectorManager,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.management.CountStatisticImpl,CountStatisticImpl,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.management.JMSSessionStatsImpl,JMSSessionStatsImpl,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.management.StatsImpl,StatsImpl,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.management.JMSConnectionStatsImpl,JMSConnectionStatsImpl,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.transaction.Synchronization,Synchronization,1,0
