File,Class,isDC,isGC
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-site-to-site.src.main.java.org.apache.nifi.remote.SocketRemoteSiteListener,SocketRemoteSiteListener,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-site-to-site.src.main.java.org.apache.nifi.remote.StandardRemoteGroupPort,StandardRemoteGroupPort,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-site-to-site.src.main.java.org.apache.nifi.remote.StandardRootGroupPort,StandardRootGroupPort,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-site-to-site.src.main.java.org.apache.nifi.remote.StandardRootGroupPort,StandardPortAuthorizationResult,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-site-to-site.src.main.java.org.apache.nifi.remote.RemoteResourceFactory,RemoteResourceFactory,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-site-to-site.src.main.java.org.apache.nifi.remote.exception.UnsupportedCodecException,UnsupportedCodecException,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-site-to-site.src.main.java.org.apache.nifi.remote.protocol.AbstractFlowFileServerProtocol,AbstractFlowFileServerProtocol,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-site-to-site.src.main.java.org.apache.nifi.remote.protocol.http.StandardHttpFlowFileServerProtocol,StandardHttpFlowFileServerProtocol,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-nar-utils.src.test.java.org.apache.nifi.nar.NarBundleUtilTest,NarBundleUtilTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-nar-utils.src.main.java.org.apache.nifi.nar.NarClassLoader,NarClassLoader,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-nar-utils.src.main.java.org.apache.nifi.nar.ExtensionMapping,ExtensionMapping,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-nar-utils.src.main.java.org.apache.nifi.nar.NarUnpacker,NarUnpacker,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-nar-utils.src.main.java.org.apache.nifi.nar.SystemBundle,SystemBundle,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-nar-utils.src.main.java.org.apache.nifi.nar.NarClassLoadersHolder,NarClassLoadersHolder,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-nar-utils.src.main.java.org.apache.nifi.nar.NarClassLoaders,NarClassLoaders,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-nar-utils.src.main.java.org.apache.nifi.util.FileUtils,FileUtils,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.test.java.org.apache.nifi.web.api.dto.TestRemoteProcessGroupDTO,TestRemoteProcessGroupDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.VersionControlInformationEntity,VersionControlInformationEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.BannerEntity,BannerEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ConnectionEntity,ConnectionEntity,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ComponentHistoryEntity,ComponentHistoryEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.LabelsEntity,LabelsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.RemoteProcessGroupsEntity,RemoteProcessGroupsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ClusterStatusEntity,ClusterStatusEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ProvenanceEventEntity,ProvenanceEventEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.LineageEntity,LineageEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ResourcesEntity,ResourcesEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.FunnelEntity,FunnelEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.HistoryEntity,HistoryEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.InputPortsEntity,InputPortsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.CurrentUserEntity,CurrentUserEntity,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.FunnelsEntity,FunnelsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.AffectedComponentEntity,AffectedComponentEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ProvenanceOptionsEntity,ProvenanceOptionsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.FlowEntity,FlowEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.VersionedFlowEntity,VersionedFlowEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.VariableEntity,VariableEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ClusteSummaryEntity,ClusteSummaryEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ClusterSearchResultsEntity,ClusterSearchResultsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.OutputPortsEntity,OutputPortsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ProvenanceEntity,ProvenanceEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.PropertyDescriptorEntity,PropertyDescriptorEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.RegistryClientEntity,RegistryClientEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.AccessStatusEntity,AccessStatusEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.SnippetEntity,SnippetEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.Entity,Entity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.CounterEntity,CounterEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.BulletinBoardEntity,BulletinBoardEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.FlowSnippetEntity,FlowSnippetEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.VariableRegistryEntity,VariableRegistryEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.UserGroupEntity,UserGroupEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.SearchResultsEntity,SearchResultsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ReportingTaskRunStatusEntity,ReportingTaskRunStatusEntity,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ControllerServiceTypesEntity,ControllerServiceTypesEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.TenantEntity,TenantEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.RemoteProcessGroupPortEntity,RemoteProcessGroupPortEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.CopySnippetRequestEntity,CopySnippetRequestEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.FlowComparisonEntity,FlowComparisonEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.RegistryEntity,RegistryEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.NodeStatusEntity,NodeStatusEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ClusterEntity,ClusterEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.VersionedFlowsEntity,VersionedFlowsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.AccessConfigurationEntity,AccessConfigurationEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.DropRequestEntity,DropRequestEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.PeersEntity,PeersEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.RemotePortRunStatusEntity,RemotePortRunStatusEntity,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.RegistriesEntity,RegistriesEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.AboutEntity,AboutEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ProcessorTypesEntity,ProcessorTypesEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.FlowFileEntity,FlowFileEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ControllerStatusEntity,ControllerStatusEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ControllerConfigurationEntity,ControllerConfigurationEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.VersionedFlowSnapshotMetadataSetEntity,VersionedFlowSnapshotMetadataSetEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ProcessorsEntity,ProcessorsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.TenantCollectionEntity,TenantCollectionEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ControllerServicesEntity,ControllerServicesEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.RegistryClientsEntity,RegistryClientsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ControllerEntity,ControllerEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.SystemDiagnosticsEntity,SystemDiagnosticsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.TemplateEntity,TemplateEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ConnectionsEntity,ConnectionsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.BucketsEntity,BucketsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ControllerServiceReferencingComponentEntity,ControllerServiceReferencingComponentEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.NodeEntity,NodeEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ControllerServiceRunStatusEntity,ControllerServiceRunStatusEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ReportingTaskTypesEntity,ReportingTaskTypesEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ListingRequestEntity,ListingRequestEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.AccessPolicySummaryEntity,AccessPolicySummaryEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ControllerServiceReferencingComponentsEntity,ControllerServiceReferencingComponentsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.AccessPolicyEntity,AccessPolicyEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ProcessGroupEntity,ProcessGroupEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.CountersEntity,CountersEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.TemplatesEntity,TemplatesEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.PrioritizerTypesEntity,PrioritizerTypesEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ProcessGroupsEntity,ProcessGroupsEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ReportingTasksEntity,ReportingTasksEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.UserEntity,UserEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.entity.ReportingTaskEntity,ReportingTaskEntity,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.FlowFileDTO,FlowFileDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.ComponentStateDTO,ComponentStateDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.TemplateDTO,TemplateDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.BatchSettingsDTO,BatchSettingsDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.RemoteProcessGroupDTO,RemoteProcessGroupDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.RemoteProcessGroupPortDTO,RemoteProcessGroupPortDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.AccessConfigurationDTO,AccessConfigurationDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.VariableRegistryDTO,VariableRegistryDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.ComponentDifferenceDTO,ComponentDifferenceDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.ProcessGroupDTO,ProcessGroupDTO,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.NodeDTO,NodeDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.FlowConfigurationDTO,FlowConfigurationDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.RequiredPermissionDTO,RequiredPermissionDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.AccessStatusDTO,AccessStatusDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.FlowFileSummaryDTO,FlowFileSummaryDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.AffectedComponentDTO,AffectedComponentDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.PermissionsDTO,PermissionsDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.DocumentedTypeDTO,DocumentedTypeDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.ProcessorConfigDTO,ProcessorConfigDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.ComponentReferenceDTO,ComponentReferenceDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.ResourceDTO,ResourceDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.AboutDTO,AboutDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.FlowSnippetDTO,FlowSnippetDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.ControllerServiceReferencingComponentDTO,ControllerServiceReferencingComponentDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.ConnectableDTO,ConnectableDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.DifferenceDTO,DifferenceDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.PortDTO,PortDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.RevisionDTO,RevisionDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.ComponentHistoryDTO,ComponentHistoryDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.SnippetDTO,SnippetDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.NodeCountersSnapshotDTO,NodeCountersSnapshotDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.FunnelDTO,FunnelDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.ProcessorDTO,ProcessorDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.VariableRegistryUpdateRequestDTO,VariableRegistryUpdateRequestDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.VersionedFlowUpdateRequestDTO,VersionedFlowUpdateRequestDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.SystemDiagnosticsSnapshotDTO,SystemDiagnosticsSnapshotDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.SystemDiagnosticsSnapshotDTO,GarbageCollectionDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.SystemDiagnosticsSnapshotDTO,VersionInfoDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.diagnostics.ProcessorDiagnosticsDTO,ProcessorDiagnosticsDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.diagnostics.NodeJVMDiagnosticsSnapshotDTO,NodeJVMDiagnosticsSnapshotDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.diagnostics.ThreadDumpDTO,ThreadDumpDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.diagnostics.ControllerServiceDiagnosticsDTO,ControllerServiceDiagnosticsDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.diagnostics.JVMFlowDiagnosticsSnapshotDTO,JVMFlowDiagnosticsSnapshotDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.diagnostics.JVMSystemDiagnosticsSnapshotDTO,JVMSystemDiagnosticsSnapshotDTO,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.diagnostics.GCDiagnosticsSnapshotDTO,GCDiagnosticsSnapshotDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.diagnostics.NodeGCDiagnosticsSnapshotDTO,NodeGCDiagnosticsSnapshotDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.diagnostics.GarbageCollectionDiagnosticsDTO,GarbageCollectionDiagnosticsDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.provenance.ProvenanceRequestDTO,ProvenanceRequestDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.provenance.ProvenanceDTO,ProvenanceDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.provenance.ProvenanceSearchableFieldDTO,ProvenanceSearchableFieldDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.provenance.lineage.ProvenanceNodeDTO,ProvenanceNodeDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.util.TimestampAdapter,TimestampAdapter,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.util.TimezoneAdapter,TimezoneAdapter,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.util.DateTimeAdapter,DateTimeAdapter,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.util.TimeAdapter,TimeAdapter,1,0
